task_idx,query_loss,query_accuracy,final_support_loss,num_sgd_steps,lr
0,0.6810822486877441,0.800000011920929,0.31966403126716614,32,0.001
1,0.7510326504707336,0.5,0.28354617953300476,32,0.001
2,0.6787843108177185,0.6000000238418579,0.28524333238601685,32,0.001
3,0.7242651581764221,0.5,0.30640316009521484,32,0.001
4,0.673860490322113,0.5,0.2866860032081604,32,0.001
5,0.6830378770828247,0.5,0.33877506852149963,32,0.001
6,0.6389092803001404,0.699999988079071,0.2830950915813446,32,0.001
7,0.7010712027549744,0.5,0.3185420036315918,32,0.001
8,0.684109628200531,0.5,0.3394419848918915,32,0.001
9,0.7174747586250305,0.4000000059604645,0.32732102274894714,32,0.001
10,0.6571180820465088,0.6000000238418579,0.25833383202552795,32,0.001
11,0.7039877772331238,0.4000000059604645,0.2540699541568756,32,0.001
12,0.7042315602302551,0.30000001192092896,0.2222827672958374,32,0.001
13,0.6934995055198669,0.5,0.344522088766098,32,0.001
14,0.7468226552009583,0.10000000149011612,0.31595557928085327,32,0.001
15,0.6977471709251404,0.5,0.27895551919937134,32,0.001
16,0.7236132025718689,0.30000001192092896,0.30614161491394043,32,0.001
17,0.7003385424613953,0.5,0.2417973130941391,32,0.001
18,0.7104899287223816,0.6000000238418579,0.3169957995414734,32,0.001
19,0.6779971122741699,0.6000000238418579,0.33813944458961487,32,0.001
20,0.6674674153327942,0.5,0.3254668414592743,32,0.001
21,0.7319507002830505,0.4000000059604645,0.3119398057460785,32,0.001
22,0.6608834266662598,0.699999988079071,0.32409998774528503,32,0.001
23,0.6538048982620239,0.5,0.30283185839653015,32,0.001
24,0.6796714067459106,0.5,0.35543498396873474,32,0.001
25,0.6737995743751526,0.6000000238418579,0.3064957559108734,32,0.001
26,0.6980034112930298,0.5,0.4128400981426239,32,0.001
27,0.6808716654777527,0.6000000238418579,0.35038670897483826,32,0.001
28,0.6818202137947083,0.6000000238418579,0.29448652267456055,32,0.001
29,0.6755561232566833,0.6000000238418579,0.2864297330379486,32,0.001
30,0.7274097800254822,0.5,0.3259178102016449,32,0.001
31,0.7098996639251709,0.5,0.29491597414016724,32,0.001
32,0.7091046571731567,0.5,0.33358511328697205,32,0.001
33,0.6639848947525024,0.6000000238418579,0.37629178166389465,32,0.001
34,0.684184193611145,0.5,0.3224700093269348,32,0.001
35,0.6892499327659607,0.6000000238418579,0.23909281194210052,32,0.001
36,0.6770026087760925,0.6000000238418579,0.3395366370677948,32,0.001
37,0.7234025001525879,0.5,0.309069961309433,32,0.001
38,0.739244282245636,0.30000001192092896,0.3398910164833069,32,0.001
39,0.6496632099151611,0.9000000357627869,0.30735722184181213,32,0.001
40,0.5960798263549805,0.9000000357627869,0.2700960338115692,32,0.001
41,0.6813627481460571,0.699999988079071,0.2661806643009186,32,0.001
42,0.6825150847434998,0.6000000238418579,0.30842599272727966,32,0.001
43,0.6612877249717712,0.699999988079071,0.3197627663612366,32,0.001
44,0.6857468485832214,0.5,0.31510335206985474,32,0.001
45,0.7090819478034973,0.5,0.29213225841522217,32,0.001
46,0.7156879901885986,0.4000000059604645,0.3102475106716156,32,0.001
47,0.6748752593994141,0.5,0.2952503263950348,32,0.001
48,0.6958924531936646,0.5,0.33240625262260437,32,0.001
49,0.7082122564315796,0.5,0.3160801827907562,32,0.001
50,0.7504329681396484,0.5,0.30604156851768494,32,0.001
51,0.6717670559883118,0.5,0.2643052637577057,32,0.001
52,0.6880563497543335,0.699999988079071,0.3608632981777191,32,0.001
53,0.6903440356254578,0.5,0.34809061884880066,32,0.001
54,0.617418110370636,0.699999988079071,0.3790048062801361,32,0.001
55,0.6820589303970337,0.5,0.26053351163864136,32,0.001
56,0.6945377588272095,0.5,0.31820106506347656,32,0.001
57,0.6622700095176697,0.5,0.36673614382743835,32,0.001
58,0.702086329460144,0.5,0.2633979022502899,32,0.001
59,0.6931070685386658,0.5,0.24743831157684326,32,0.001
60,0.6942204236984253,0.5,0.30338263511657715,32,0.001
61,0.6931096315383911,0.4000000059604645,0.2691822648048401,32,0.001
62,0.6950432062149048,0.699999988079071,0.34588250517845154,32,0.001
63,0.649412214756012,0.800000011920929,0.31825587153434753,32,0.001
64,0.7272577285766602,0.4000000059604645,0.2524883449077606,32,0.001
65,0.6787201762199402,0.699999988079071,0.33945703506469727,32,0.001
66,0.6849497556686401,0.5,0.34599393606185913,32,0.001
67,0.6814984679222107,0.5,0.3234706521034241,32,0.001
68,0.783207356929779,0.5,0.25648653507232666,32,0.001
69,0.7437365651130676,0.5,0.30087339878082275,32,0.001
70,0.7057170867919922,0.4000000059604645,0.31360146403312683,32,0.001
71,0.6995484232902527,0.6000000238418579,0.285207599401474,32,0.001
72,0.7130864858627319,0.5,0.30900490283966064,32,0.001
73,0.6675494313240051,0.699999988079071,0.3250384032726288,32,0.001
74,0.6421079635620117,0.6000000238418579,0.31561335921287537,32,0.001
75,0.7188946604728699,0.4000000059604645,0.2951693534851074,32,0.001
76,0.6795544624328613,0.5,0.27516505122184753,32,0.001
77,0.6985989809036255,0.6000000238418579,0.3778606951236725,32,0.001
78,0.6924459934234619,0.5,0.2878251075744629,32,0.001
79,0.6807281374931335,0.6000000238418579,0.3229556083679199,32,0.001
80,0.6774176955223083,0.6000000238418579,0.3126790523529053,32,0.001
81,0.7093318700790405,0.5,0.31350013613700867,32,0.001
82,0.6910572648048401,0.5,0.2932644486427307,32,0.001
83,0.7145001888275146,0.5,0.33384940028190613,32,0.001
84,0.7389935851097107,0.10000000149011612,0.35156115889549255,32,0.001
85,0.6574500203132629,0.5,0.2762349247932434,32,0.001
86,0.7038714289665222,0.5,0.3348982036113739,32,0.001
87,0.685827910900116,0.6000000238418579,0.2817787826061249,32,0.001
88,0.6677181124687195,0.6000000238418579,0.3150496184825897,32,0.001
89,0.659600555896759,0.699999988079071,0.33557575941085815,32,0.001
90,0.7046728730201721,0.5,0.3017686605453491,32,0.001
91,0.6590690612792969,0.5,0.35166221857070923,32,0.001
92,0.6932466626167297,0.5,0.32805660367012024,32,0.001
93,0.7075275778770447,0.5,0.2787930369377136,32,0.001
94,0.6917724609375,0.6000000238418579,0.312662810087204,32,0.001
95,0.7289348840713501,0.4000000059604645,0.25091177225112915,32,0.001
96,0.6933936476707458,0.6000000238418579,0.3268674314022064,32,0.001
97,0.6923766732215881,0.5,0.2562505900859833,32,0.001
98,0.70170658826828,0.5,0.29485461115837097,32,0.001
99,0.6897989511489868,0.5,0.32304468750953674,32,0.001
100,0.6980191469192505,0.5,0.28461822867393494,32,0.001
101,0.7096726298332214,0.30000001192092896,0.25608912110328674,32,0.001
102,0.7031657695770264,0.4000000059604645,0.35658493638038635,32,0.001
103,0.6892973184585571,0.6000000238418579,0.33748313784599304,32,0.001
104,0.614814817905426,0.699999988079071,0.2739989757537842,32,0.001
105,0.6711949706077576,0.5,0.2869161069393158,32,0.001
106,0.6977049112319946,0.5,0.3606243431568146,32,0.001
107,0.7266391515731812,0.5,0.2935095727443695,32,0.001
108,0.6890080571174622,0.5,0.36479467153549194,32,0.001
109,0.6780003905296326,0.6000000238418579,0.3233584761619568,32,0.001
110,0.701070249080658,0.5,0.32347390055656433,32,0.001
111,0.7451898455619812,0.5,0.2612270414829254,32,0.001
112,0.6851068735122681,0.699999988079071,0.333660364151001,32,0.001
113,0.6573017239570618,0.5,0.2836742401123047,32,0.001
114,0.675626277923584,0.6000000238418579,0.2756003439426422,32,0.001
115,0.7007294297218323,0.5,0.28782886266708374,32,0.001
116,0.6724891662597656,0.6000000238418579,0.32785770297050476,32,0.001
117,0.6863734722137451,0.6000000238418579,0.33281609416007996,32,0.001
118,0.6898126006126404,0.5,0.2830931842327118,32,0.001
119,0.72404545545578,0.4000000059604645,0.28673872351646423,32,0.001
120,0.6767099499702454,0.6000000238418579,0.31767889857292175,32,0.001
121,0.6734622120857239,0.5,0.3166869878768921,32,0.001
122,0.6781008839607239,0.699999988079071,0.2798815965652466,32,0.001
123,0.7106377482414246,0.5,0.26793715357780457,32,0.001
124,0.6900951266288757,0.6000000238418579,0.2649412751197815,32,0.001
125,0.6698500514030457,0.6000000238418579,0.2603779733181,32,0.001
126,0.6881927847862244,0.5,0.27910929918289185,32,0.001
127,0.6871423721313477,0.5,0.2657472491264343,32,0.001
128,0.6501992344856262,0.6000000238418579,0.3409826457500458,32,0.001
129,0.6354562640190125,0.800000011920929,0.2644312381744385,32,0.001
130,0.6528016328811646,0.5,0.2565343379974365,32,0.001
131,0.6972956657409668,0.5,0.2611050307750702,32,0.001
132,0.6432420015335083,0.6000000238418579,0.2858067452907562,32,0.001
133,0.716945469379425,0.5,0.3577745854854584,32,0.001
134,0.6281887888908386,0.9000000357627869,0.31812140345573425,32,0.001
135,0.7194719910621643,0.5,0.25217384099960327,32,0.001
136,0.6324092745780945,0.5,0.2775420844554901,32,0.001
137,0.6829798817634583,0.5,0.26205974817276,32,0.001
138,0.7066468000411987,0.5,0.2841205298900604,32,0.001
139,0.7202679514884949,0.4000000059604645,0.3604970872402191,32,0.001
140,0.7242400050163269,0.5,0.26129385828971863,32,0.001
141,0.7542008757591248,0.4000000059604645,0.32972368597984314,32,0.001
142,0.6916648745536804,0.699999988079071,0.3053213655948639,32,0.001
143,0.7025694847106934,0.6000000238418579,0.31106212735176086,32,0.001
144,0.7048563957214355,0.4000000059604645,0.33545443415641785,32,0.001
145,0.6423396468162537,0.800000011920929,0.2617495656013489,32,0.001
146,0.6749861836433411,0.6000000238418579,0.3455129563808441,32,0.001
147,0.7097500562667847,0.5,0.30840954184532166,32,0.001
148,0.6722937822341919,0.6000000238418579,0.2764694392681122,32,0.001
149,0.7409874796867371,0.5,0.324659526348114,32,0.001
150,0.6913897395133972,0.5,0.2869121730327606,32,0.001
151,0.7021411061286926,0.5,0.33778443932533264,32,0.001
152,0.7046574950218201,0.6000000238418579,0.32570916414260864,32,0.001
153,0.6857325434684753,0.6000000238418579,0.30322882533073425,32,0.001
154,0.771892249584198,0.30000001192092896,0.32341405749320984,32,0.001
155,0.6293622851371765,0.699999988079071,0.30049118399620056,32,0.001
156,0.678465723991394,0.6000000238418579,0.24562838673591614,32,0.001
157,0.7197269201278687,0.5,0.26184970140457153,32,0.001
158,0.7171939015388489,0.4000000059604645,0.2880488336086273,32,0.001
159,0.6348719000816345,0.5,0.3347761034965515,32,0.001
160,0.6970490217208862,0.5,0.30473634600639343,32,0.001
161,0.7119515538215637,0.10000000149011612,0.3272339403629303,32,0.001
162,0.6636216044425964,0.699999988079071,0.3007664084434509,32,0.001
163,0.6772724390029907,0.5,0.3808523118495941,32,0.001
164,0.7415689826011658,0.20000000298023224,0.3383447229862213,32,0.001
165,0.6698299050331116,0.6000000238418579,0.3115438222885132,32,0.001
166,0.7388429641723633,0.5,0.3079025149345398,32,0.001
167,0.6391165852546692,0.699999988079071,0.3479609191417694,32,0.001
168,0.6844785213470459,0.4000000059604645,0.2804776728153229,32,0.001
169,0.6958524584770203,0.5,0.34051722288131714,32,0.001
170,0.7616841793060303,0.5,0.32163336873054504,32,0.001
171,0.7108566164970398,0.5,0.30453893542289734,32,0.001
172,0.6968746185302734,0.30000001192092896,0.2983962595462799,32,0.001
173,0.7150158286094666,0.5,0.34495946764945984,32,0.001
174,0.6914005279541016,0.5,0.35215088725090027,32,0.001
175,0.692076563835144,0.30000001192092896,0.3536534309387207,32,0.001
176,0.6882476210594177,0.5,0.262653112411499,32,0.001
177,0.6684950590133667,0.6000000238418579,0.3307858407497406,32,0.001
178,0.7272369265556335,0.4000000059604645,0.28688451647758484,32,0.001
179,0.6758477091789246,0.6000000238418579,0.3712793290615082,32,0.001
180,0.650168240070343,0.800000011920929,0.3437105715274811,32,0.001
181,0.6689402461051941,0.699999988079071,0.3135039508342743,32,0.001
182,0.6937891244888306,0.5,0.2985597550868988,32,0.001
183,0.6854602098464966,0.5,0.2936698794364929,32,0.001
184,0.7044018507003784,0.5,0.34244441986083984,32,0.001
185,0.6986984610557556,0.4000000059604645,0.30056872963905334,32,0.001
186,0.669732391834259,0.699999988079071,0.29772743582725525,32,0.001
187,0.7082738876342773,0.5,0.31785234808921814,32,0.001
188,0.7018319964408875,0.4000000059604645,0.2986625134944916,32,0.001
189,0.6687251329421997,0.5,0.30760273337364197,32,0.001
190,0.5967630743980408,0.9000000357627869,0.27363321185112,32,0.001
191,0.715960681438446,0.6000000238418579,0.30165448784828186,32,0.001
192,0.7103899121284485,0.5,0.32947880029678345,32,0.001
193,0.7149373888969421,0.5,0.3501865863800049,32,0.001
194,0.7000314593315125,0.5,0.2672053873538971,32,0.001
195,0.6616377830505371,1.0,0.30259189009666443,32,0.001
196,0.6658639907836914,0.5,0.3377644717693329,32,0.001
197,0.6884503364562988,0.5,0.31091833114624023,32,0.001
198,0.663949191570282,0.6000000238418579,0.33248135447502136,32,0.001
199,0.6346683502197266,0.699999988079071,0.2606384754180908,32,0.001
